step,user.self,sys.self,elapsed,plot_type
TOTAL,0.12600000000000477,0.020999999999999908,0.2190000000000225,maps_sts
construct,0.003999999999997783,0,0.0049999999999954525,sf_many
build,0.04299999999999926,9.999999999998899e-4,0.04400000000001114,sf_many
render,0.03499999999999659,0,0.033999999999991815,sf_many
draw,0.03300000000000125,0,0.033999999999991815,sf_many
TOTAL,0.11499999999999488,9.999999999998899e-4,0.11699999999999022,sf_many
construct,0.0020000000000024443,0,0.001999999999981128,sf_one
build,0.06099999999999994,0.0129999999999999,0.1449999999999818,sf_one
render,0.3620000000000019,0.0030000000000001137,0.36599999999998545,sf_one
draw,0.059000000000004604,9.999999999998899e-4,0.060000000000002274,sf_one
TOTAL,0.48400000000000887,0.016999999999999904,0.5729999999999507,sf_one
