step,user.self,sys.self,elapsed,plot_type
render,0.13099999999985812,0.009999999999990905,0.16100000000733417,hist_mny_bns
draw,0.2039999999999509,0.02199999999999136,0.26400000001012813,hist_mny_bns
TOTAL,1.0149999999998727,0.10699999999999932,1.3020000000105938,hist_mny_bns
construct,0.5369999999998072,0.044999999999987494,0.6959999999962747,maps_us
build,0.023999999999887223,0.0020000000000095497,0.024999999994179234,maps_us
render,0.05600000000004002,0.003999999999990678,0.06499999998777639,maps_us
draw,0.14400000000000546,0.01700000000002433,0.2009999999863794,maps_us
TOTAL,0.7609999999997399,0.06800000000001205,0.9869999999646097,maps_us
construct,0.3569999999999709,0.02200000000001978,0.4320000000006985,maps_sts
build,0.03600000000005821,0.014999999999986358,0.10199999999895226,maps_sts
render,0.05700000000001637,0.004000000000019099,0.06799999999930151,maps_sts
