step,user.self,sys.self,elapsed,plot_type
construct,0.0060000000000854925,0.007000000000005002,0.06900000000314321,sf_many
build,0.06200000000012551,0.001999999999995339,0.0669999999954598,sf_many
render,0.06700000000000728,0.0010000000000047748,0.10499999999592546,sf_many
draw,0.047000000000025466,9.99999999990564e-4,0.04899999999906868,sf_many
TOTAL,0.18200000000024374,0.01099999999999568,0.28999999999359716,sf_many
construct,0.0039999999999054126,0,0.004999999990104698,sf_one
build,0.07099999999991269,0.0010000000000047748,0.07600000000093132,sf_one
render,0.6590000000001055,0.06100000000000705,0.8119999999908032,sf_one
draw,0.08600000000001273,0.0020000000000095497,0.09200000000419095,sf_one
TOTAL,0.8199999999999363,0.06400000000002137,0.9849999999860302,sf_one
