step,user.self,sys.self,elapsed,plot_type
TOTAL,0.4760000000000062,0.06000000000000005,0.6800000000000068,hist_mny_bns
construct,0.006000000000000227,0,0.006000000000000227,maps_us
build,0.020000000000003126,0.002000000000000224,0.021000000000000796,maps_us
render,0.07500000000000284,0.02200000000000024,0.19300000000001205,maps_us
draw,0.10600000000000165,0.009999999999999787,0.13300000000000978,maps_us
TOTAL,0.20700000000000784,0.03400000000000025,0.35300000000002285,maps_us
construct,0.0030000000000001137,0,0.0040000000000048885,maps_sts
build,0.030000000000001137,0.006999999999999673,0.038000000000010914,maps_sts
render,0.08899999999999864,0.02499999999999991,0.20999999999999375,maps_sts
draw,0.12399999999999523,0.008999999999999897,0.15100000000001046,maps_sts
TOTAL,0.2459999999999951,0.04099999999999948,0.40300000000002,maps_sts
construct,0.005000000000002558,0,0.0049999999999954525,sf_many
build,0.06300000000000239,0.002000000000000224,0.06599999999998829,sf_many
render,0.09900000000000375,0.027000000000000135,0.25,sf_many
draw,0.28000000000000114,0.07400000000000029,0.5,sf_many
TOTAL,0.44700000000000983,0.10300000000000065,0.8209999999999837,sf_many
construct,0.006000000000000227,0.0029999999999996696,0.025000000000005684,sf_one
build,0.0730000000000004,0.016999999999999904,0.17499999999999716,sf_one
render,0.49099999999999966,0.015000000000000124,0.5170000000000101,sf_one
draw,0.27300000000000324,0.06300000000000017,0.4619999999999891,sf_one
TOTAL,0.8430000000000035,0.097999999999999865,1.179000000000002,sf_one
